Title,URL
"
      40 Pippin Avenue, Halesowen, West Midlands, B63 2PW: BIR/00CR/LSC/2018/0009 - GOV.UK
  ",https://www.gov.uk/residential-property-tribunal-decisions/40-pippin-avenue-halesowen-west-midlands-b63-2pw-bir-00cr-lsc-2018-0009
"
      Mr E Quinn v Pitter Patter Childcare Ltd: 4111364/2021 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-e-quinn-v-pitter-patter-childcare-ltd-4111364-slash-2021
"
      Piper PA-32-301, G-BMDC, 13 March 1989 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-32-301-g-bmdc-13-march-1989
"
      Secretary of State for Work and Pensions v GM (PIP): [2017] UKUT 268 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/secretary-of-state-for-work-and-pensions-v-gm-pip-2017-ukut-268-aac
"
      RP13: Yard - underground drainage pipework  - GOV.UK
  ",https://www.gov.uk/countryside-stewardship-grants/yard-underground-drainage-pipework-rp13
"
      AAIB investigation to Piper PA-28R-201T, G-BEOH - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28r-201t-g-beoh
"
      Piper PA-38-112, G-BPER, 21 July 1998 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-bper-21-july-1998
"
      Tax credits: payments - GOV.UK
  ",https://www.gov.uk/government/organisations/hm-revenue-customs/contact/tax-credits-payment
"
      Mr E Piperdy v A2Dominion Housing Group Ltd: 2207465/2020 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-e-piperdy-v-a2dominion-housing-group-ltd-2207465-slash-2020
"
      Piper PA-28-161 Cherokee Warrior II, G-BTNE, 7 April 2013 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-btne-7-april-2013
"
      Piper L18C Super Cub, G-BJWZ, 8 June 2008 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-l18c-super-cub-g-bjwz-8-june-2008
"
      MH v Secretary of State for Work and Pensions (PIP): [2020] UKUT 185 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/mh-v-secretary-of-state-for-work-and-pensions-pip-2020-ukut-185-aac
"
      Piper PA-23-250, G-ZSFT, 1 July 1996 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-23-250-g-zsft-1-july-1996
"
      Piper PA-28-181, G-BDSB, 12 December 1998 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-g-bdsb-12-december-1998
"
      Piper PA-28-161, G-BJBY, 23 November 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-g-bjby-23-november-1997
"
      Expenses and benefits: bank charges - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-bank-charges
"
      Piper PA-18-150 Super Cub, G-BHGC, 28 August 1993 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-18-150-super-cub-g-bhgc-28-august-1993
"
      Piper PA-34-200 Seneca, G-BBPX, 27 June 2012 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200-seneca-g-bbpx-27-june-2012
"
      Environmental taxes, reliefs and schemes for businesses: Capital allowances on energy-efficient items - GOV.UK
  ",https://www.gov.uk/green-taxes-and-reliefs/capital-allowances-on-energyefficient-items
"
      Piper PA-178-150 Super Cub, G-BIDK Correction, 1 September 2011 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-178-150-super-cub-g-bidk-correction-1-september-2011
"
      AAIB investigation to Piper PA-28-161, G-BRBA - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-161-g-brba
"
      Mrs T Hughes v Cambian Group plc and Advanced Childcare: 1800341/2019 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mrs-t-hughes-v-cambian-group-plc-and-advanced-childcare-1800341-2019
"
      Piper PA-38-112, G-BNHG, 15 October 2000 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-bnhg-15-october-2000
"
      Piper PA-28-140 Cherokee, G-AVGD, 9 September 2006 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-avgd-9-september-2006
"
      Piper PA-25-135, G-BEII, 7 May 1986 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-25-135-g-beii-7-may-1986
"
      Piper PA-28-140, G-BEFF, 12 January 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-g-beff-12-january-1991
"
      Piper PA-23-250, G-BAVZ, 25 June 2001 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-23-250-g-bavz-25-june-2001
"
      Piper PA-38-112 Tomahawk, G-BSOT, 25 February 2012 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-bsot-25-february-2012
"
      Piper PA-20, G-BHMO, 20 August 1989 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-20-g-bhmo-20-august-1989
"
      Piper PA-34-200T Seneca II, G-CJWS, 6 July 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-seneca-ii-g-cjws-6-july-1991
"
      Piper PA-28-151 (Modified), G-BCIE, 27 May 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-151-modified-g-bcie-27-may-1999
"
      AAIB investigation to Piper PA-28RT-201 Cherokee Arrow IV, G-BHAY	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28rt-201-cherokee-arrow-iv-g-bhay
"
      AAIB investigation to Piper PA-28-161 Warrior II, G-BTRY - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-161-warrior-ii-g-btry
"
      Piper PA-28-181 Cherokee Archer II, G-EFIR, 30 June 2009 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-cherokee-archer-ii-g-efir-30-june-2009
"
      BAe 146, EI-CLI and Piper PA-38-112, G-BOZM, 28 April 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/bae-146-ei-cli-and-piper-pa-38-112-g-bozm-28-april-1999
"
      Defined benefit pension schemes: security and sustainability - GOV.UK
  ",https://www.gov.uk/government/consultations/defined-benefit-pension-schemes-security-and-sustainability
Pippa Britton OBE - GOV.UK,https://www.gov.uk/government/people/pippa-britton
"
      Piper PA-38-112 Tomahawk, G-TOMS, 26 November 2010 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-toms-26-november-2010
"
      SM v Secretary of State for Work and Pensions (PIP): [2021] UKUT 140 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/sm-v-secretary-of-state-for-work-and-pensions-pip-2021-ukut-140-aac
"
      AAIB investigation to Piper PA-28-161 Cherokee Warrior II, G-BSZT	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-161-cherokee-warrior-ii-g-bszt
"
      Piper PA -25-235 Pawnee, G-ASLK, 14 September 2001 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-25-235-pawnee-g-aslk-14-september-2001
"
      Secretary of State for Work and Pensions v DT (PIP): [2017] UKUT 272 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/secretary-of-state-for-work-and-pensions-v-dt-pip-2017-ukut-272-aac
"
      Piper PA-28-140 Cherokee, G-ATRR, 19 May 2013 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-atrr-19-may-2013
"
      AM v Secretary of State for Work and Pensions (PIP): [2017] UKUT 7 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/am-v-secretary-of-state-for-work-and-pensions-pip-2017-ukut-7-aac
"
      AAIB investigation to Piper PA-E23-250 Aztec, G-LIZZ	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-e23-250-aztec-g-lizz
"
      High Income Child Benefit Charge: Restart your Child Benefit payments - GOV.UK
  ",https://www.gov.uk/child-benefit-tax-charge/restart-child-benefit
"
      High Income Child Benefit Charge: If your circumstances change - GOV.UK
  ",https://www.gov.uk/child-benefit-tax-charge/your-circumstances-change
"
      High Income Child Benefit Charge: Overview - GOV.UK
  ",https://www.gov.uk/child-benefit-tax-charge
"
      High Income Child Benefit Charge: Opt out of Child Benefit payments - GOV.UK
  ",https://www.gov.uk/child-benefit-tax-charge/stop-child-benefit
"
      High Income Child Benefit Charge: Pay the tax charge - GOV.UK
  ",https://www.gov.uk/child-benefit-tax-charge/pay-the-charge
"
      AAIB investigation to Piper PA-31, N250AC	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-31-n250ac
"
      How tax credits and other benefits affect each other - GOV.UK
  ",https://www.gov.uk/how-tax-credits-affect-other-benefits
"
      Child Tax Credit: Overview - GOV.UK
  ",https://www.gov.uk/child-tax-credit
"
      Child Tax Credit: How to claim - GOV.UK
  ",https://www.gov.uk/child-tax-credit/how-to-claim
"
      Child Tax Credit: How you're paid - GOV.UK
  ",https://www.gov.uk/child-tax-credit/how-youre-paid
"
      Child Tax Credit: Responsibility for a child - GOV.UK
  ",https://www.gov.uk/child-tax-credit/responsibility-for-child
"
      How to renew tax credits - GOV.UK
  ",https://www.gov.uk/renewing-your-tax-credits-claim
"
      Child Tax Credit: If you're making a new claim - GOV.UK
  ",https://www.gov.uk/child-tax-credit/new-claim
"
      Child Tax Credit: You're already claiming Child Tax Credit - GOV.UK
  ",https://www.gov.uk/child-tax-credit/already-claiming
Tax credits: work out your childcare costs - GOV.UK,https://www.gov.uk/childcare-costs-for-tax-credits
"
      Tax credits if you leave or move to the UK: Your family lives abroad - GOV.UK
  ",https://www.gov.uk/tax-credits-if-moving-country-or-travelling
"
      Tax credits if you leave or move to the UK: Immigration control - GOV.UK
  ",https://www.gov.uk/tax-credits-if-moving-country-or-travelling/immigration-control
"
      Tax credits if you leave or move to the UK: Cross-border workers - GOV.UK
  ",https://www.gov.uk/tax-credits-if-moving-country-or-travelling/crossborder-workers
"
      Tax credits if you leave or move to the UK: Moving to the UK - GOV.UK
  ",https://www.gov.uk/tax-credits-if-moving-country-or-travelling/moving-to-the-uk
"
      Tax credits if you leave or move to the UK: You live outside the UK - GOV.UK
  ",https://www.gov.uk/tax-credits-if-moving-country-or-travelling/you-live-outside-the-uk
"
      Tax credits if you leave or move to the UK: Going abroad - GOV.UK
  ",https://www.gov.uk/tax-credits-if-moving-country-or-travelling/going-abroad-temporarily
"
      CH v Secretary of State for Work and Pensions (PIP): [2020] UKUT 19 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/ch-v-secretary-of-state-for-work-and-pensions-pip-2020-ukut-19-aac
"
      Piper PA-28R-201 Cherokee Arrow III, G-WAMS, 29 June 2010 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-201-cherokee-arrow-iii-g-wams-29-june-2010
"
      Piper PA-38-112 Tomahawk, G-BNPL, 14 June 1992 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-bnpl-14-june-1992
"
      Universal Credit: Contact Universal Credit - GOV.UK
  ",https://www.gov.uk/universal-credit/contact-universal-credit
"
      Universal Credit: Your claimant commitment - GOV.UK
  ",https://www.gov.uk/universal-credit/your-claimant-commitment
"
      Universal Credit: How to claim - GOV.UK
  ",https://www.gov.uk/universal-credit/how-to-claim
"
      Universal Credit: How you're paid - GOV.UK
  ",https://www.gov.uk/universal-credit/how-youre-paid
"
      Universal Credit: How your wages affect your payments - GOV.UK
  ",https://www.gov.uk/universal-credit/how-your-wages-affect-your-payments
"
      Universal Credit: What Universal Credit is - GOV.UK
  ",https://www.gov.uk/universal-credit
"
      Universal Credit: Get an advance on your first payment - GOV.UK
  ",https://www.gov.uk/universal-credit/get-an-advance-first-payment
"
      Universal Credit: Financial help and support - GOV.UK
  ",https://www.gov.uk/universal-credit/other-financial-support
"
      Universal Credit: Report a change of circumstances - GOV.UK
  ",https://www.gov.uk/universal-credit/changes-of-circumstances
"
      Universal Credit: Eligibility - GOV.UK
  ",https://www.gov.uk/universal-credit/eligibility
"
      Universal Credit: What you'll get - GOV.UK
  ",https://www.gov.uk/universal-credit/what-youll-get
"
      Repay and manage benefit money you owe: Part One - GOV.UK
  ",https://www.gov.uk/repay-manage-benefit-owed
"
      Self-employment forms and guidance - GOV.UK
  ",https://www.gov.uk/government/collections/self-employment-forms-and-helpsheets
"
      Tax credits checks - GOV.UK
  ",https://www.gov.uk/tax-credits-checks
"
      MR v Secretary of State for Work and Pensions (PIP): [2019] UKUT 293 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/mr-v-secretary-of-state-for-work-and-pensions-pip-2019-ukut-293-aac
"
      AAIB investigation to Piper PA-22-150, G-AREL	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-22-150-g-arel
"
      Piper PA-15 Vagabond, G-BOVB, 5 September 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-15-vagabond-g-bovb-5-september-1999
"
      Secretary of State for Work and Pensions v NF (PIP): [2017] UKUT 480 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/secretary-of-state-for-work-and-pensions-v-nf-pip-2017-ukut-480-aac
"
      Piper PA-28-181, G-BEMW, 21 October 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-g-bemw-21-october-1997
"
      Piper PA-18-135 (Modified), G-BWOR, 19 July 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-18-135-modified-g-bwor-19-july-1997
"
      Piper PA-28R-200 Cherokee Arrow II, G-BTLG, 26 January 1996 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-200-cherokee-arrow-ii-g-btlg-26-january-1996
"
      Mrs A Close v Papillon Childcare Ltd: 2415103/2018 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mrs-a-close-v-papillon-childcare-ltd-2415103-2018
"
      Piper PA-28-161 Cherokee Warrior II, G-BRBA, 2 February 2013 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-brba-2-february-2013
"
      S Francis v Piplings Nursery: 2302153/2021 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/s-francis-v-piplings-nursery-2302153-slash-2021
"
      Piper PA-25-235, G-AVDZ, 10 March 1987 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-25-235-g-avdz-10-march-1987
"
      Piper PA 25-235D Pawnee, G-BEKS, 10 July 1984 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-25-235d-pawnee-g-beks-10-july-1984
"
      Miss E Lockwood v Excel Childcare Services Ltd: 2300570/2019 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/miss-e-lockwood-v-excel-childcare-services-ltd-2300570-2019
"
      Class 2 Medicines Recall: Aripiprazole 1mg/ml oral solution (EL (19)A/20) - GOV.UK
  ",https://www.gov.uk/drug-device-alerts/class-2-medicines-recall-aripiprazole-1mg-ml-oral-solution-el-19-a-20
"
      Piper PA-32-301 Saratoga, G-BMDC, 16 September 2007 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-32-301-saratoga-g-bmdc-16-september-2007
"
      Aripiprazole (Abilify and generic brands): risk of pathological gambling  - GOV.UK
  ",https://www.gov.uk/drug-safety-update/aripiprazole-abilify-and-generic-brands-risk-of-pathological-gambling
"
      Piper PA-25-235 Pawnee, G-BNZV, 9 November 2002 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-25-235-pawnee-g-bnzv-9-november-2002
"
      Mr J Thomas v Northeast Pipeline Solutions Ltd: 2500616/2019 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-j-thomas-v-northeast-pipeline-solutions-ltd-2500616-2019
"
      Mr I Piper v Powell’s Bus Company Ltd: 1811192/2018 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-i-piper-v-powell-s-bus-company-ltd-1811192-2018
"
      Piper PA-23-250 Aztec, G-BBEY, 29 June 2006 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-23-250-aztec-g-bbey-29-june-2006
"
      Piper PA-38-112 Tomahawk, G-BGWN, 12 June 1995 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-bgwn-12-june-1995
"
      Expenses and benefits: retirement benefit schemes - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-retirement-benefit-schemes
"
      The Housing Benefit (Habitual Residence) Amendment Regulations 2014: SSAC consultation - GOV.UK
  ",https://www.gov.uk/government/consultations/the-housing-benefit-habitual-residence-amendment-regulations-2014
"
      Child Benefit: general enquiries - GOV.UK
  ",https://www.gov.uk/government/organisations/hm-revenue-customs/contact/child-benefit
"
      Mr Roxy Battakandi v Nottingham City Council and Nottingham Revenues and Benefits Ltd: 2601974/2013 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-roxy-battakandi-v-nottingham-city-council-and-nottingham-revenues-and-benefits-ltd-2601974-2013
"
      Mr M Forde Wildman v Link Childcare Ltd: 2302870/2017 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-m-forde-wildman-v-link-childcare-ltd-2302870-2017
"
      Sharing and publishing data for public benefit - GOV.UK
  ",https://www.gov.uk/government/consultations/sharing-and-publishing-data-for-public-benefit
"
      Disability Living Allowance (DLA) for children: Overview - GOV.UK
  ",https://www.gov.uk/disability-living-allowance-children
"
      Disability Living Allowance (DLA) for children: How to claim - GOV.UK
  ",https://www.gov.uk/disability-living-allowance-children/how-to-claim
"
      Disability Living Allowance (DLA) for children: When your child turns 16 - GOV.UK
  ",https://www.gov.uk/disability-living-allowance-children/when-your-child-turns-16
"
      Disability Living Allowance (DLA) for children: DLA rates for children - GOV.UK
  ",https://www.gov.uk/disability-living-allowance-children/rates
"
      Disability Living Allowance (DLA) for children: Changes you need to report - GOV.UK
  ",https://www.gov.uk/disability-living-allowance-children/changes-you-need-to-report
"
      Disability Living Allowance (DLA) for children: Eligibility - GOV.UK
  ",https://www.gov.uk/disability-living-allowance-children/eligibility
"
      Piper PA-18-150, G-WLAC, 18 March 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-18-150-g-wlac-18-march-1999
"
      Piper PA-22-150, G-ARCC, 30 July 2006 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-22-150-g-arcc-30-july-2006
"
      Piper PA-31-350, G-GLUG, 16 January 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-31-350-g-glug-16-january-1997
"
      Capital Gains and other taxes manual - Appendix 6: form VO 1030 - form of report to HMIT capital allowances - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/capital-gains-and-other-taxes-manual/appendix-6-form-vo-1030-form-of-report-to-hmit-capital-allowances
"
      AAIB investigation to Piper PA-24-250 Comanche, G-ARLB, 11 June 2016 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-24-250-comanche-g-arlb-11-june-2016
"
      Piper PA-28-161 Cherokee Warrior II, G-FLEN, 6 November 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-flen-6-november-1997
"
      Piper PA-34-220T Seneca II, G-GFCD, 8 December 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-220t-seneca-ii-g-gfcd-8-december-1991
"
      Piper PA-38-112, G-BNSL, 24 June 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-bnsl-24-june-1999
"
      Piper PA 38-112 Tomahawk, G-BJNN, 5 May 1985 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-bjnn-5-may-1985
"
      Piper PA-38-112, G-BNYK, 13 June 1997, 13 June 1996 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-bnyk-13-june-1997-13-june-1996
"
      Digital Economy Act 2017: Scottish Early Learning and Childcare - GOV.UK
  ",https://www.gov.uk/government/consultations/digital-economy-act-2017-scottish-early-learning-and-childcare
"
      Public consultation questions for Digital Economy Act 2017: Scottish Early Learning and Childcare - GOV.UK
  ",https://www.gov.uk/government/consultations/digital-economy-act-2017-scottish-early-learning-and-childcare/public-consultation-questions-for-digital-economy-act-2017-scottish-early-learning-and-childcare
"
      Piper PA-34-200T, G-BMUT, 3 February 2001 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-g-bmut-3-february-2001
"
      Ms M James and others v Ms N Tossell T/a Nanny Nats Childcare: 1600953/2021 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/ms-m-james-and-others-v-ms-n-tossell-t-slash-a-nanny-nats-childcare-1600953-slash-2021
"
      Data sharing to support early learning and childcare in Scotland - GOV.UK
  ",https://www.gov.uk/government/consultations/digital-economy-act-2017-scottish-early-learning-and-childcare/data-sharing-to-support-early-learning-and-childcare-in-scotland
"
      Universal Credit: government proposal to take account of past earnings in repeat claims - GOV.UK
  ",https://www.gov.uk/government/consultations/universal-credit-government-proposal-to-take-account-of-past-earnings-in-repeat-claims
"
      Call for evidence: simplifying the Gift Aid donor benefit rules - GOV.UK
  ",https://www.gov.uk/government/calls-for-evidence/call-for-evidence-simplifying-the-gift-aid-donor-benefit-rules
"
      Piper PA-28R-180, G-WWAL, 17 April 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-180-g-wwal-17-april-1999
"
      [Withdrawn] How free childcare is benefiting families - Case study - GOV.UK
  ",https://www.gov.uk/government/case-studies/how-free-childcare-is-benefiting-families
"
      Hydro Benefit Replacement Scheme and Common Tariff Obligation: three year review of statutory schemes - call for comments - GOV.UK
  ",https://www.gov.uk/government/consultations/hydro-benefit-replacement-scheme-and-common-tariff-obligation-three-year-review-of-statutory-schemes-call-for-comments
"
      Disability Benefits consortium response - GOV.UK
  ",https://www.gov.uk/government/consultations/how-should-dwp-involve-disabled-people-in-changing-how-it-works/disability-benefits-consortium-response
"
      SB v Secretary of State for Work and Pensions (PIP): [2016] UKUT 219 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/sb-v-secretary-of-state-for-work-and-pensions-pip-2016-ukut-219-aac
"
      Piper Seneca 220/T, PH-TWI, 1 April 1985 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-seneca-220-t-ph-twi-1-april-1985
"
      Piper PA-32R-300, G-BSYC, 25 June 2005 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-32r-300-g-bsyc-25-june-2005
"
      TA v Secretary of State for Work and Pensions (PIP): [2018] UKUT 26 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/ta-v-secretary-of-state-for-work-and-pensions-pip-2018-ukut-26-aac
"
      Piper PA-28-140 Cherokee, G-ATPN, 1 January 1998 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-atpn-1-january-1998
"
      Piper PA-38-112, G-BMVL, 13 January 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-bmvl-13-january-1991
"
      Expenses and benefits: works bus services - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-works-bus-services
"
      Piper PA-32RT-300, G-HERO, 26 January 1989 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-32rt-300-g-hero-26-january-1989
"
      Moving claimants to Universal Credit from other working age benefits - GOV.UK
  ",https://www.gov.uk/government/consultations/moving-claimants-to-universal-credit-from-other-working-age-benefits
"
      Piper PA-28-140, G-AYIG, 14 June 1990 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-g-ayig-14-june-1990
"
      Piper PA-28R-180, G-AWBC, 20 May 1990 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-180-g-awbc-20-may-1990
"
      Tax credits: SSAC's questions to DWP and HMRC following its meeting on 20 June 2018, and responses - GOV.UK
  ",https://www.gov.uk/government/consultations/moving-claimants-to-universal-credit-from-other-working-age-benefits/questions-put-to-the-dwp-and-hmrc-following-the-committees-meeting-on-20-june-and-responses-received
"
      AAIB investigation to Piper PA-28-161 Cherokee Warrior II, G-BSXB	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-161-cherokee-warrior-ii-g-bsxb
"
      Piper PA-30, N7976Y, 18 June 2010 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-30-n7976y-18-june-2010
"
      Contact the Carer's Allowance Unit - GOV.UK
  ",https://www.gov.uk/carers-allowance-unit
"
      Young people living independently: benefit support - GOV.UK
  ",https://www.gov.uk/government/consultations/young-people-living-independently-benefit-support
Apply for Marriage Allowance online - GOV.UK,https://www.gov.uk/apply-marriage-allowance
"
      Expenses and benefits: travel and subsistence: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-travel
"
      Expenses and benefits: travel and subsistence: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-travel/technical-guidance
"
      Expenses and benefits: travel and subsistence: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-travel/whats-exempt
"
      Future management of private water supply pipes - GOV.UK
  ",https://www.gov.uk/government/consultations/future-management-of-private-water-supply-pipes
"
      Expenses and benefits: travel and subsistence: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-travel/what-to-report-and-pay
"
      Justin Tomlinson, Minister for Disabled People, writes about the recent Personal Independence Payment (PIP) ruling - GOV.UK
  ",https://www.gov.uk/government/speeches/justin-tomlinson-minister-for-disabled-people-writes-about-the-recent-personal-independence-payment-pip-ruling
"
      Young people living independently: SSAC call for evidence - GOV.UK
  ",https://www.gov.uk/government/consultations/young-people-living-independently-benefit-support/young-people-living-independently-ssac-call-for-evidence
"
      Piper PA-28-140 Cherokee, G-ZEBY, 23 June 2005 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-zeby-23-june-2005
"
      AAIB investigation to Piper PA-28-181 Cherokee Archer II, G-JJAN	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-181-cherokee-archer-ii-g-jjan
"
      Piper PA-28-181, N2405Y, 10 April 2009 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-n2405y-10-april-2009
Carer's Allowance: report changes - GOV.UK,https://www.gov.uk/carers-allowance-report-change
"
      Human papillomavirus vaccine Cervarix: balance of risks and benefits remains clearly positive - GOV.UK
  ",https://www.gov.uk/drug-safety-update/human-papillomavirus-vaccine-cervarix-balance-of-risks-and-benefits-remains-clearly-positive
"
      Piper PA-28-161, G-FLAV, 24 April 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-g-flav-24-april-1999
"
      District Provision Tool - Self-employment - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/district-provision-tool/self-employment
"
      Maximising non-domestic smart meter consumer benefits, improving the data offer and enabling innovation - GOV.UK
  ",https://www.gov.uk/government/consultations/maximising-non-domestic-smart-meter-consumer-benefits-improving-the-data-offer-and-enabling-innovation
"
      Piper PA-46-310P, G-BPZF, 20 October 1990 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-46-310p-g-bpzf-20-october-1990
